NAME, X, Y, Z, W, SUM
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.675215,0.108767,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.675215,0.108767,32.6224, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.749617,0.313185,32.6224, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.90893,-0.10877,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.90893,0.108767,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.90893,0.108767,32.6224, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.90893,-0.10877,32.6224, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.07784,0.588596,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.889447,0.479828,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.889447,0.479828,32.6224, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.07784,0.588596,32.6224, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.6947,-0.479831,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.83453,-0.313188,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.83453,-0.313188,32.6224, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.6947,-0.479831,32.6224, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.65653,1.00135,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.65653,1.00135,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,1.06561,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,1.06561,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.63409,0.939691,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.65653,1.00135,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,1.06561,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,0.999998,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.97704,0.816306,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.97704,0.816306,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.65653,1.00135,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.65653,1.00135,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.93486,0.766042,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.97704,0.816306,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.65653,1.00135,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.63409,0.939691,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.21492,0.532805,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.21492,0.532805,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.97704,0.816306,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.97704,0.816306,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.1581,0.499998,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.21492,0.532805,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.97704,0.816306,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.93486,0.766042,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.3415,0.18504,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.3415,0.18504,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.21492,0.532805,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.21492,0.532805,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.27688,0.173646,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.3415,0.18504,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.21492,0.532805,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.1581,0.499998,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.3415,-0.185044,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.3415,-0.185044,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.3415,0.18504,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.3415,0.18504,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.27688,-0.17365,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.3415,-0.185044,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.3415,0.18504,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.27688,0.173646,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.21492,-0.532809,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.21492,-0.532809,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.3415,-0.185044,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.3415,-0.185044,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.1581,-0.500002,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.21492,-0.532809,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.3415,-0.185044,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.27688,-0.17365,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.97703,-0.81631,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.97703,-0.816309,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.21492,-0.532809,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.21492,-0.532809,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.93486,-0.766046,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.97703,-0.81631,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.21492,-0.532809,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.1581,-0.500002,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.65653,-1.00135,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.65653,-1.00135,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.97703,-0.816309,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.97703,-0.81631,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.63409,-0.939694,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.65653,-1.00135,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.97703,-0.81631,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.93486,-0.766046,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1.06562,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1.06562,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.65653,-1.00135,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.65653,-1.00135,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1.06562,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.65653,-1.00135,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.63409,-0.939694,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.92761,-1.00135,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.92761,-1.00135,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1.06562,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1.06562,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.950051,-0.939694,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.92761,-1.00135,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1.06562,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.607108,-0.816309,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.607108,-0.816309,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.92761,-1.00135,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.92761,-1.00135,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.649284,-0.766046,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.607108,-0.816309,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.92761,-1.00135,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.950051,-0.939694,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.369223,-0.532809,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.369223,-0.532809,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.607108,-0.816309,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.607108,-0.816309,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.426046,-0.500002,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.369223,-0.532809,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.607108,-0.816309,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.649284,-0.766046,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.242647,-0.185044,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.242646,-0.185044,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.369223,-0.532809,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.369223,-0.532809,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.307264,-0.17365,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.242647,-0.185044,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.369223,-0.532809,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.426046,-0.500002,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.242646,0.18504,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.242646,0.18504,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.242646,-0.185044,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.242647,-0.185044,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.307264,0.173647,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.242646,0.18504,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.242647,-0.185044,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.307264,-0.17365,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.369223,0.532805,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.369223,0.532806,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.242646,0.18504,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.242646,0.18504,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.426046,0.499998,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.369223,0.532805,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.242646,0.18504,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.307264,0.173647,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.607108,0.816306,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.607108,0.816306,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.369223,0.532806,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.369223,0.532805,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.649284,0.766043,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.607108,0.816306,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.369223,0.532805,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.426046,0.499998,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.92761,1.00135,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.92761,1.00135,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.607108,0.816306,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.607108,0.816306,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.950051,0.939691,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.92761,1.00135,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.607108,0.816306,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.649284,0.766043,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,1.06561,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,1.06561,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.92761,1.00135,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.92761,1.00135,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,0.999998,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,1.06561,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.92761,1.00135,31.7899, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.950051,0.939691,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.65653,1.00135,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.63409,0.939691,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,0.999998,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,1.06561,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1.44511e-06,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,0.999998,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.63409,0.939691,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.63409,0.939691,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,0.999998,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,0.626371,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.5063,0.588596,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.97704,0.816306,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.93486,0.766043,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.63409,0.939691,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.65653,1.00135,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1.44511e-06,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.63409,0.939691,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.93486,0.766043,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.93486,0.766042,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.63409,0.939691,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.5063,0.588596,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.6947,0.479827,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.21492,0.532805,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.1581,0.499998,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.93486,0.766043,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.97704,0.816306,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1.44511e-06,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.93486,0.766043,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.1581,0.499998,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.307264,0.173647,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.307264,-0.17365,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.675215,-0.10877,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.675215,0.108767,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.3415,0.18504,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.27688,0.173646,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.1581,0.499998,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.21492,0.532805,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1.44511e-06,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.1581,0.499998,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.27688,0.173646,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.950051,-0.939694,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-0.626375,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.07784,-0.5886,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.3415,-0.185044,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.27688,-0.17365,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.27688,0.173646,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.3415,0.18504,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1.44511e-06,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.27688,0.173646,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.27688,-0.17365,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.1581,-0.500002,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.27688,-0.17365,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.90893,-0.10877,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.83453,-0.313188,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.21492,-0.532809,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.1581,-0.500002,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.27688,-0.17365,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.3415,-0.185044,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1.44511e-06,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.27688,-0.17365,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.1581,-0.500002,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.950051,0.939691,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.649284,0.766043,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.889447,0.479828,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.07784,0.588596,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.97703,-0.816309,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.93486,-0.766046,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.1581,-0.500002,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.21492,-0.532809,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1.44511e-06,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.1581,-0.500002,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.93486,-0.766046,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.307264,-0.17365,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.426046,-0.500002,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.749617,-0.313188,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.675215,-0.10877,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.65653,-1.00135,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.63409,-0.939694,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.93486,-0.766046,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.97703,-0.816309,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1.44511e-06,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.93486,-0.766046,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.63409,-0.939694,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.63409,-0.939694,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.5063,-0.5886,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-0.626375,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1.06562,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.63409,-0.939694,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.65653,-1.00135,30.2794, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1.44511e-06,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.63409,-0.939694,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.29207,-1,30.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.27688,-0.17365,32.0347, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -2.27688,0.173646,32.0347, , 
Ind, 0,0,0,0, 
